Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,303.2010504,296.9086731,296.3268344,260.1681888,267.1843286,349.1151389,409.6630604,184.1117666,164.0986331,180.7097958,193.4259524,244.8795094,165.9550629,166.6433832,164.6148238,162.8684479,220.786008,257.8048357,289.833312,307.4967701,283.2254824,261.6045465,268.144817,289.5524752,343.1250389,376.8846717,394.3090679,432.1785512,516.0050958,476.6034689,431.5154715,542.8909589,613.984066,626.6977558,645.2488803,547.2380939,391.5528948,441.6178369,490.1675823
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,108.9028529,123.033969,123.2675353,122.5295753,158.7556034,175.2362918,177.4831738,182.5778129,195.1640292,179.4152727,182.5531104,192.1435651,217.6765102,266.1005649,321.0672761,357.6711356,382.6798052,383.1196063,374.68176,430.4751021,460.2252715,471.4768173,459.225344,468.7491433,420.0158019,383.8103161,438.8160449,484.0081419,495.9392781,495.2469476,501.1933984,691.4510142,683.4507892,568.5361866,583.4286456,611.7212796,607.947163,576.0881692,550.8800256,548.7473103,491.8427611,479.4032891,476.7384484,547.0752161,623.7804242,722.3230795,977.1235632,1048.162138,1222.923912,1079.233931,1241.428756,1435.635415,1411.35283,1477.361539,1366.808962,1194.312515,1135.558646,1161.785457,1218.59641
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,776.6443341,893.9149524,1087.698161,1275.035826,1171.576087,1165.15842,1086.535025,1088.436401,1027.993975,1054.474835,1422.556552,1815.351405,2046.047998,2075.538168,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3695.934909,3929.075493,3856.625228,4018.948897,4793.718178,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836,11238.69039
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,44.52389433,46.58164732,47.69843361,48.50550233,48.29320151,55.4982781,61.40765288,62.01998511,54.91634793,58.00941653,61.76553702,75.66372336,81.89147153,87.22757516,104.7972049,113.8800368,120.8726684,141.0104002,160.9387389,174.1864763,198.0109338,193.0149055,179.7299592,181.5376428,173.4496987,155.655784,154.3953117,145.3227995,159.7746657,175.2193231,199.9863423,229.527539,185.7858866,213.2406131,121.2641276,141.9543906,227.5847702,259.4504941,165.8953935,163.6142468,156.3857186,150.1489558,298.4333849,267.3990565,282.5670846,289.5551689,308.1634757,332.2591444,387.6059753,438.2120429,478.6685897,534.9512647,391.5618324,348.4302696,371.2697496,380.5970331,315.7773264,356.7175732,389.3980332
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,234.9387534,225.933513,230.2604613,279.717634,289.0087593,310.3279258,321.0941277,317.4240841,323.4024867,347.3729625,357.6567994,383.6715064,445.3501578,661.022691,799.9318441,764.5665043,886.2299721,1027.292992,1246.557739,1576.049274,1774.741454,1769.099652,1852.256996,2047.771117,2234.257498,2000.147901,1728.685344,1947.80871,2072.078295,2216.250446,2441.741991,2653.507105,3113.625669,3433.143378,3728.0929,4329.687902,4798.594228,4637.865016,3263.345371,3492.69258,4043.662051,3913.428726,4165.715233,4461.847687,4952.223422,5587.02565,6209.114104,7243.455987,8474.575822,7292.493044,9040.566251,10399.37275,10817.44287,10970.12328,11319.07976,9799.367531,9671.024717,10117.56903,11238.95737
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2942.62887,2990.766281,3153.88605,3281.351235,3478.085861,3727.140165,4040.87901,4227.761864,4575.14811,4906.852508,5129.091844,5504.815817,5997.485634,6640.80599,7206.816798,7773.08469,8613.028987,9400.465837,10424.52908,11515.46003,12437.7765,13816.08332,14242.84546,15336.63023,16803.68988,17833.07274,18619.66329,19672.45944,21172.75339,22644.6565,23645.61431,24086.21645,24967.70632,25765.54155,26925.46151,27891.38744,29105.32086,30510.89188,31684.7733,33311.75118,35147.87659,35822.80361,36666.27032,38391.00675,40766.67325,43349.0056,45724.25136,47646.43886,48215.11179,46483.02509,48373.70037,50110.05567,51703.26734,53052.79008,54618.84662,55476.89671,56340.17651,58434.03088,60968.06215
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2289.906634,2078.519907,1914.814691,2027.152817,1675.989918,1340.328328,1456.716085,1784.569621,1864.081728,1826.480293,1944.137621,2027.008113,2257.632393,2069.624996,2284.580811,2421.87049,2371.884669,2416.11979,2209.772147,2165.113225,2136.440243,1906.292604,1769.17591,2560.774036,3396.911932,3674.002201,3974.522425,4356.244512,4153.247938,4265.258745,5324.61704,5753.987148,5930.548473,5694.082634,5624.135341,5032.889762,4786.235303,5646.456007,5931.453885
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,132.6521624,139.3401635,148.1891599,158.7162793,153.2596767,172.0397229,174.3551727,160.5916759,150.3811418,142.6991199,144.0851258,149.5419124,155.7769251,193.0550554,203.5663747,202.257062,199.5315116,235.1888525,313.899613,362.4959638,418.854986,352.205863,318.0585815,276.1830114,217.4692684,208.2970154,267.4713182,304.6832023,302.0966521,280.1411919,309.0568829,280.8614603,273.7306609,181.3238943,170.5010938,198.1819057,202.2847478,181.3286659,196.9271083,184.6485676,158.7049748,165.5405619,178.0545148,215.9566573,232.5855765,249.9279298,257.8291528,292.2197341,352.7199749,339.1436177,347.3430407,374.4828645,390.1199097,414.3886131,427.737226,360.8533841,362.1311323,375.8694897,411.6889425
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.96046972,96.97904472,104.3870197,107.5405681,113.1687212,117.1886325,124.3077828,99.40607496,97.20175178,121.2453641,224.1044767,160.2487501,209.2260626,252.232652,402.849847,438.33124,556.702179,536.2162268,527.3112654,662.2640537,874.4022258,2180.197708,1843.909186,1222.62932,902.2158721,882.5199059,639.0131009,598.2648417,549.2374755,474.2321023,567.5286729,502.9141389,477.1776142,270.2239615,321.3206772,408.18106,461.5195779,479.9837556,469.4305648,497.8415405,567.930736,590.381815,741.7475112,795.3862467,1007.874328,1268.383443,1656.424759,1883.461311,2242.871886,1891.33537,2292.445156,2520.404166,2746.991789,2998.072843,3222.693537,2730.430324,2175.99967,1968.559588,2028.18197
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,126.2483816,131.4502215,140.5574201,150.5041229,170.4345862,273.9064381,284.5582896,299.081616,307.2917569,320.4293272,322.7016355,333.114801,344.254205,414.4358419,558.863696,566.6225685,638.3037113,750.2479696,695.9785136,481.7584605,670.4439226,728.6274113,713.481164,772.835232,852.467074,718.6853822,754.803161,985.0480329,658.4614022,248.149686,241.87647,348.8647688,410.7675726,393.6034575,847.3744318,890.0054491,908.6325065,909.3359271,943.9218956,972.8869884,1007.501429,1034.551588,1000.935948,1005.732473,1080.268112,1162.290113,1226.688853,1327.96143,1499.262072,1444.375179,1503.867544,1655.810963,1760.46057,1811.638036,1934.064011,2049.851415,2107.574238,2168.19124,2028.896891
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2927.072958,3378.614788,4104.45103,5345.575473,6440.978426,7335.508985,7925.688068,9166.808221,11179.38958,12798.54321,13791.86226,11520.44787,11072.65848,10680.35905,9977.160212,9926.129984,13783.85012,16709.55968,17744.50138,17397.69167,21290.86038,21732.2308,23904.03739,23122.41079,24646.3143,29258.13435,29006.80945,26700.53713,27885.80838,28263.09671,26149.41108,26873.27593,29204.03983,35672.2066,40362.39478,41979.05585,44863.35063,51733.44213,57644.47997,52514.02712,50950.03434,54159.34661,50073.00566,52184.06185,52830.17423,45175.23189,46007.85292,48482.76621,52978.43616
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85170.86217,97007.94189,80067.17664,87770.26684,100711.2248,101668.1707,103059.2482,97199.9191,74521.56993,70941.52527,75704.2487,81807.19804
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.3049875,51.81122854,55.02569946,46.86144884,46.00336549,67.00747097,81.16442963,73.96788776,66.54889994,66.63836268,71.71860301,71.62988972,81.38658593,75.63695485,92.75222233,117.4177293,105.8927847,98.54200039,111.8067073,126.1333354,129.5860742,148.0802537,152.2896698,151.9926102,156.6506823,155.4078645,165.3618676,167.7999826,193.4996694,191.1207808,191.8789042,202.08061,170.5866683,178.6259703,193.279505,203.980809,204.6857552,217.787953,210.6114878,214.106767,229.4902871,246.725629,244.7208237,252.4024323,286.1575938,315.80563,346.9452514,391.3801314,470.4555473,478.1731816,592.4010975,699.4293377,698.4664794,715.923743,743.4133813,792.5528906,777.1475955,900.5739036,1025.798356
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.768906,3972.594107,4456.620562,4920.945499,7227.074927,10101.90017,10038.9491,9872.032592,8013.14784,7820.909491,8844.41715,9030.071064
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,2311.027605,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26671.32942,32510.0827,31287.94365,28201.23228,33692.01083,38426.55081,39970.44004,42949.14223,44533.78309,38559.54704,40026.8522,42260.12518,41966.00918
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1348.049492,1395.141721,1486.43503,1580.771563,1704.942205,1827.909911,1983.332182,2104.483172,2258.43287,2449.295886,2659.68137,2913.724583,3345.769702,4007.701195,4445.410599,4929.547192,5292.980689,5910.641186,7047.580279,8064.213508,8874.871866,8957.783508,8750.36948,8969.556897,9309.900508,9734.831238,11707.23339,13460.64442,15063.14332,15636.69084,17465.12432,18317.15813,19522.06599,19622.29594,20804.62543,22762.64818,22787.10845,22279.57446,22362.98562,23329.25288,23658.55209,23274.91094,24116.13331,26810.02765,29624.77673,31104.73338,32573.43985,35371.37602,37185.13258,34569.82804,35981.4354,38473.9885,38185.85045,38444.75376,39000.2966,36603.71808,37070.56061,38407.76928,40351.54403
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,101.2586931,105.5576739,162.3245685,277.9080052,342.4730553,354.0776984,401.9004645,472.5234272,598.5654424,1954.887792,2377.083295,2760.535535,2803.394083,2653.276571,3419.284513,5181.808264,5947.246731,5855.867794,5828.093054,6164.175429,6677.376125,4691.19435,4822.125757,4997.417252,5382.729435,6448.127685,5988.844697,6278.642993,6029.189622,6013.191867,6261.736061,6830.633316,7039.61185,6254.983965,6967.102921,8601.25417,8475.964136,8626.984097,9066.347498,10126.1161,12377.06807,14420.51706,15838.46561,22139.64041,16823.77165,19281.16563,20896.74698,21923.54802,20926.55405,20131.9813,16150.88726,14721.64733,15170.35174,16418.92693
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,1105.5677,1346.21511,1484.722174,1603.993315,2037.818856,2766.354183,2717.163399,2509.477011,2314.3343,2274.601244,2107.533334,2079.113637,2402.607621,2629.484463,2685.002111,3139.692504,3163.341708,3385.487,3166.422571,3251.34078,3657.220404,3793.79254,3877.645055,3732.338039,3946.060426,4384.199164,4286.375497,4544.672877,5548.69554,6761.585565,8046.02356,9251.425324,11025.50219,13162.24471,10985.72016,12462.89184,15048.75637,15464.65142,15705.66055,15831.08567,12832.04013,12404.20144,13422.24394,14681.89135
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.39972982,88.01864428,89.68636055,93.83720546,103.3780668,115.5723906,123.7387556,137.9873829,146.8184119,152.5302183,172.458438,177.4864034,151.6586578,100.2368252,135.1651726,169.7176036,193.7766483,213.168686,243.4531171,260.8216558,303.5026093,348.2950626,368.2773787,332.5210584,349.182049,337.828511,335.0201588,339.3322676,379.4545062,384.3642933,371.6785662,410.2953191,426.9572127,439.6597688,431.1531276,489.881814,497.2161432,476.3812312,461.2167361,454.2761254,519.5343268,495.3454616,483.4969271,543.7518258,625.3978597,683.0902351,836.8605211,908.0950906,990.8465996,957.9956808,988.7541283,1164.976129,1198.109001,1208.90431,1251.164104,1356.667731,1368.454326,1466.843096,1472.893134
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,474.0940179,513.2547577,542.3272837,583.4134454,608.1004849,648.4370686,686.0719345,742.1135365,775.6430926,827.1733263,889.238293,974.9369999,1040.810961,1157.621285,1287.956475,1395.479383,1444.75544,1489.967298,1721.777371,1918.160787,2332.128743,2577.737539,2782.277721,2791.775094,2849.06044,2947.690227,2996.620763,2945.162975,2492.149589,2446.228899,2603.846622,2803.941591,3122.081256,3339.919455,3489.152406,3494.516014,3529.852222,3741.279464,3974.667035,4082.615957,4060.324493,4046.419981,4126.241558,4267.303325,4592.152614,4916.914994,5348.895292,6166.180721,7154.274496,7576.140467,8082.028459,9358.251475,10722.28363,11889.12763,12796.07004,13630.30797,14356.32405,15166.12443,15575.07255
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,253.2648216,277.5687103,305.7615316,325.516192,382.7436622,441.1824887,507.5307847,500.8730414,450.4016443,490.413379,552.1795636,599.1155687,646.1424981,752.2234872,922.8468039,1094.161679,1006.890607,899.2556288,748.9922725,932.7468908,1033.418749,1203.706676,1182.731249,919.1686126,910.9674658,836.946045,753.5315671,1000.532369,729.8763028,1040.962255,1196.586858,1539.452112,1573.540805,1501.961434,1881.737119,2194.01797,2232.075906,2306.438801,2163.120031,1924.486567,1955.588006,1941.475632,2021.23974,2145.643183,2417.035501,2729.498682,3154.331237,3606.070435,4220.616969,4196.312793,5082.354757,5869.32308,6528.972218,6756.752769,6679.341948,6227.586716,6205.3709,6700.81138,6947.256627
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,254.4589452,267.1828875,156.7038731,168.0409776,175.9557918,187.1368885,199.9567823,207.4439701,224.6355814,241.7109175,186.7746806,201.0412775,211.4122029,258.3846913,343.290525,360.7533392,402.8012119,450.3408417,506.3988332,596.8372017,685.2214609,732.3677521,742.4533901,646.039361,594.5533363,566.2619987,535.7035047,579.7015315,644.3649932,705.5790972,715.9137121,715.7468201,814.7685392,816.4123244,939.9186379,1062.133065,1160.309681,1127.526549,966.989169,1087.378156,1038.90854,957.1899393,999.9059505,1010.309637,1078.628944,1193.977291,1390.517223,1670.590155,1916.296708,1821.523941,2124.05677,2345.327754,2572.629425,2749.386636,2831.316667,2867.15199,2941.21204,2981.934151,3102.713363
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7577.047893,8017.641597,8247.222081,7711.939018,8263.109679,9336.095243,9623.219038,10080.05533,10524.98396,9992.03172,10184.51685,10889.58016,12168.28231,12799.36953,13938.22194,16593.48995,17150.04231,16274.90454,17317.87262
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,102.1766134,106.5850007,111.6003222,115.6639922,125.4248455,138.47041,153.9462283,170.0953128,182.6224489,202.7494065,231.9472011,251.8715812,294.2978508,434.5993482,479.0475307,432.0429743,469.5456138,496.8045812,574.8501378,659.4468084,712.919871,681.0244068,628.5247856,661.8875939,641.9905711,593.8140832,632.5174724,732.3942203,831.0321546,786.8798001,697.539573,801.4722863,905.2489808,1005.152359,1086.291813,893.773636,970.0923023,906.3595891,678.8972756,608.2820627,602.1869023,515.6846078,491.8343081,568.2464399,618.0368977,749.1863962,1249.657689,1401.931659,1672.927552,1626.298983,1949.34856,2406.897103,2790.699587,2729.875551,2920.774825,2679.326711,2509.629007,2640.153572,2722.604679
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.993144,4116.918353,4510.420559,4389.976415,4492.739632,4981.192232,5196.939332,5693.377763,6681.178818,8021.003655,9038.730847,11255.4367,14001.44688,11527.59323,12599.53358,13893.50926,13145.53926,13781.06261,14347.91458,12572.32185,12431.57542,13861.05156,15424.04603
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,59.15637127,59.81826612,63.86853391,72.79539227,66.07358444,72.7195581,77.99106092,71.69741968,73.69893944,81.5696958,97.2643685,92.61055349,104.6032156,124.9384244,173.7004132,192.0092177,219.3904763,235.9479607,254.5761746,312.6520428,371.639214,505.817793,461.4497683,357.9476408,318.838701,321.5352963,303.6160879,323.3815012,320.2460879,305.5581064,468.3188564,443.5528563,399.6007432,340.524346,312.4814336,361.2093075,386.8155901,396.8413169,398.1254787,393.8438752,436.8204378,419.3974843,484.7603268,536.6965539,637.6718117,773.3865239,954.1856181,1121.964093,1375.917004,1205.693085,1386.538922,1572.979941,1684.116329,1789.071845,1859.787228,1585.584759,1403.432374,1457.876694,1427.827913
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29764.05389,30628.75478,31353.43418,31651.34815
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.17398,1064.642774,1302.394334,1748.161417,2000.614788,2127.847009,2173.49813,2267.594372,2457.554963,2755.89577,3368.69837,3246.294619,3080.252695,2735.760315,2522.995844,2705.459217,3862.328626,4804.338875,5624.25058,6056.977177,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22538.65408,23196.18375,20577.40264,21618.73534,22077.53613,19252.63495,19977.39849,21291.43088,23145.73484
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,204.2011124,208.8493863,215.0668034,220.0966415,230.5024334,240.2699212,262.0681038,296.1086183,374.3415375,489.5622006,541.4869712,593.654533,712.6580299,849.5245858,1103.915254,1398.055177,1718.505072,1608.719782,1635.632544,1260.744857,892.8894802,984.3830553,1020.379277,1063.473957,1156.927438,1376.164673,1611.400976,1610.213334,1591.37311,1686.846001,1897.096362,2002.685918,1993.802781,1812.994022,1694.110236,1663.605252,1565.053712,1300.851426,1365.416418,1679.497171,1843.633791,2271.090038,2976.825503,4041.583876,3624.571058,4355.934939,5322.96376,5183.082877,5926.832863,6102.943233,5406.703857,5319.410218,5680.580768,5871.467064
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1337.565724,1455.187875,1441.4617,1575.5634,1857.890515,1970.182963,2354.125987,2695.193853,2834.021525,3060.312389,3046.821798,2967.851747,3074.291152,3254.485887,3198.866644
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,884.1568909,868.5779699,887.9515739,1008.876161,1210.221546,1355.183412,1365.574789,1302.839151,1219.17875,1308.46843,1215.853835,1299.508775,1259.914163,1304.382813,1345.371828,1429.174916,1495.008132,1617.009992,1681.409469,1907.184825,2025.316614,2140.419984,2107.26108,1778.511765,1921.921691,1755.003926,1698.714374,1767.414002,2047.429679,2337.350641,2537.549742,2636.320766,2855.898095,3038.828957,2642.203701,2897.483969,3404.54485,3591.851379,3676.08082,3945.603083,3782.032777,3885.782088,4080.526197,4192.618455
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1378.142147,1436.193269,1532.606813,1630.355765,1758.97162,1889.578609,2050.970001,2180.042903,2343.188647,2544.267865,2771.996818,3046.501087,3503.641654,4201.945431,4651.839891,5170.370062,5570.465483,6249.931137,7474.244585,8529.415636,9376.320964,9420.44796,9322.943257,9622.479278,10005.02953,10481.32745,12733.90799,14680.09616,16441.20809,17065.42952,19031.72147,19936.17306,21247.337,21256.02858,22630.69982,24964.89178,24954.95792,24354.73843,24347.70538,25432.81579,25734.30286,25369.49616,26330.74741,29385.10068,32477.77484,34019.15845,35605.91231,38638.72552,40604.55175,38069.21859,39509.79537,42293.58879,42071.30822,42297.68678,42966.73003,40474.33757,41182.42804,42724.08249,45066.38646
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1889.32329,2229.821901,2209.954189,2511.951349,2274.328561,2299.072349,2593.183341,2751.125082,3516.336872,4375.358369,5260.260414,5402.372156,5670.080187,6969.740806,8168.775087,8885.470569,8103.504627,7907.690584,7977.82806,8005.802085,8514.129364,12658.41322,13630.31744,14050.97001,13470.16501,15913.59048,16038.04919,17169.12403,17539.71383,16444.07868,18261.82686,17788.14905,15723.21331,16302.46058,16073.99879,14323.82082,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2755.732617,3246.688699,3910.03786,5583.42149,15631.99841,15292.01578,18905.60918,19842.14489,21109.55615,27455.14872,35008.82974,34926.14063,27402.56402,20909.98011,19645.31466,16590.62379,12704.33437,12901.70433,13611.62979,14052.52894,15454.08233,14124.29283,15434.45934,14270.97377,14544.09164,15849.72008,17337.42187,21104.7243,18593.54892,21723.69996,29976.11704,28517.26721,30214.85901,34517.75509,42124.82901,51455.59419,59530.15354,65421.75277,80234.47007,59094.44494,67403.1603,82409.58033,85076.14793,85050.91097,83858.52838,63039.01655,57163.06099,61264.39648,69026.4688
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8209.919456,9104.995622,8535.046876,9555.244217,10026.97358,8977.498544,9567.097782,10792.95628,12301.1864
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.235373,3428.762153,3485.112306,3485.056,3095.659779,2929.462119,2663.394599,2665.780963,2643.930749,2737.573023,1834.862986,1330.760707,1771.59783,2100.358253,2377.536957,2975.132778,4102.372294,5323.473877,6920.194398,9101.256706,11635.27424,8562.813697,10674.9972,14351.21205,15434.57478,16007.08999,14100.7291,9313.787542,8745.375116,10750.58712,11288.87244
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.53711462,40.68939024,40.94419536,41.21827038,41.08381446,45.98935383,37.48878289,46.6427698,48.7840445,51.7946093,58.52516742,57.58907171,61.81188675,70.80305414,72.89441981,131.019889,141.5310109,160.3843462,188.1847569,222.8132146,243.487169,264.026285,255.6372445,260.0058559,268.923459,279.1046464,301.797984,318.2064063,337.955605,330.4970304,349.8733576,269.8501567,302.7384118,314.7513543,126.9547229,221.6287362,229.8869585,288.4091673,285.7101918,253.1061836,228.6377096,212.5172008,207.5829531,224.7324184,250.5175049,303.7407156,344.5772458,410.99572,511.0549513,549.2400411,576.049201,637.6284383,695.2740829,704.9801594,723.281841,728.0817574,726.353049,762.4991636,772.9678384
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,82.28027121,85.9457535,89.79202584,98.84136896,110.7668263,116.4265593,95.66501299,102.982336,105.6947204,113.4480305,120.1399314,124.8328138,122.6173242,137.0950402,162.2311974,169.965855,162.1276248,183.1320607,203.5148365,222.6120536,262.141699,271.341087,274.1610467,283.4609303,275.616348,292.838195,303.114835,329.0184452,345.6917822,341.1757339,359.2669549,312.5369959,324.7265341,314.7518169,349.5723318,380.389666,407.7894887,419.3588589,417.0214324,438.3551659,447.4453345,450.8050475,464.4565852,532.9237651,607.4127715,684.7590138,774.8785294,959.3228499,959.4803127,1042.013483,1257.66949,1367.338787,1364.441602,1381.881309,1494.461188,1541.835813,1648.678479,1867.272248,1905.76641
